dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number
2024-04-15,D-1205,OEM-HERO,Brake Shoe,337,BATCH-2023-0205,MH14-7931
2023-02-18,D-1009,OEM-HERO,CV Joint,401,BATCH-2024-0177,MH10-8412
2023-02-25,D-1044,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0001,MH12-1406
2023-11-03,D-1036,OEM-MAHINDRA,Brake Pad Type B,562,BATCH-2024-0244,MH11-3641
2023-08-24,D-1006,OEM-TVS,Brake Shoe,436,BATCH-2023-0106,MH10-8014
undefined,D-1100,OEM-BAJAJ,Brake Shoe,541,BATCH-2023-0216,MH13-8938
2023-08-19,D-1199,OEM-SUZUKI,Brake Pad Type A,529,BATCH-2024-0107,MH12-1909
2023-02-13,D-1077,OEM-HONDA,Brake Pad Type A,313,BATCH-2024-0051,MH11-4712
2023-08-26,D-1147,OEM-MAHINDRA,Brake Pad Type A,289,BATCH-2024-0081,MH12-8200
2023-11-02,D-1114,OEM-BAJAJ,Brake Pad Type A,214,BATCH-2024-0213,MH10-3100
2024-10-21,D-1160,OEM-HERO,Rotor Disc,269,BATCH-2024-0002,MH13-4278
2023-05-16,D-1081,OEM-BAJAJ,Brake Pad Type A,233,BATCH-2023-0115,MH10-2581
2023-10-02,D-1214,OEM-TVS,Brake Pad Type A,593,BATCH-2024-0184,MH10-2866
2023-06-26,D-1240,OEM-MAHINDRA,CV Joint,216,BATCH-2024-0281,MH10-6533
2024-10-15,D-1298,OEM-TATA,CV Joint,786,BATCH-SPIKE-0010,MH11-3992
2024-04-05,D-1000,OEM-MAHINDRA,Brake Pad Type B,512,BATCH-2023-0171,MH11-7346
2024-08-26,D-1016,OEM-SUZUKI,Brake Pad Type B,550,BATCH-2024-0031,MH14-6500
2023-11-07,D-1067,OEM-BAJAJ,CV Joint,527,BATCH-QC03-9990,MH10-9419
2023-03-12,D-1017,OEM-TVS,Rotor Disc,386,BATCH-2023-0234,MH10-2818
2024-11-05,D-1290,OEM-HONDA,Brake Pad Type A,1143,BATCH-SPIKE-0006,MH10-6060
2024-10-15,D-1298,OEM-TATA,CV Joint,786,BATCH-SPIKE-0010,MH11-3992
2023-12-30,D-1217,OEM-SUZUKI,Brake Pad Type B,308,BATCH-UNKNOWN-70,MH10-5248
2023-07-01,D-1066,OEM-TATA,Clutch Plate,384,BATCH-2024-0159,MH12-1798
2023-07-21,D-1277,OEM-MAHINDRA,Rotor Disc,429,BATCH-2023-0132,MH12-8942
2023-11-11,D-1106,OEM-HONDA,Brake Shoe,451,BATCH-2023-0186,MH12-9887
2023-10-06,D-1282,OEM-TVS,Brake Pad Type B,760,BATCH-SPIKE-0012,MH12-7135
2024-01-25,D-1115,OEM-BAJAJ,Rotor Disc,498,BATCH-2023-0011,MH12-7235
2023-06-13,D-1253,OEM-SUZUKI,Brake Pad Type A,567,BATCH-2024-0281,MH14-2140
2023-02-13,D-1196,OEM-TATA,Brake Shoe,562,BATCH-2023-0233,MH13-8439
2023-08-20,D-1275,OEM-TVS,Rotor Disc,449,BATCH-2023-0227,MH12-7937
2024-03-30,D-1241,OEM-TATA,CV Joint,316,BATCH-2024-0047,MH14-4671
2023-08-20,D-1176,OEM-HONDA,Brake Shoe,562,BATCH-2024-0160,MH14-5198
2024-02-05,D-1269,OEM-TVS,Rotor Disc,326,BATCH-2024-0041,MH12-9461
2024-03-21,D-1120,OEM-BAJAJ,Brake Pad Type A,556,BATCH-2024-0175,MH14-1364
2023-08-09,D-1139,OEM-MAHINDRA,Clutch Plate,269,BATCH-2023-0012,MH12-5551
2024-05-14,D-1249,OEM-BAJAJ,Clutch Plate,458,BATCH-2023-0066,MH10-5358
2024-02-11,D-1018,OEM-BAJAJ,Brake Shoe,516,BATCH-2023-0015,MH12-7003
2023-02-25,D-1044,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0001,MH12-1406
2023-05-14,D-1183,OEM-BAJAJ,Brake Pad Type A,265,BATCH-2024-0183,MH12-6907
2023-11-11,D-1106,OEM-HONDA,Brake Shoe,451,BATCH-2023-0186,MH12-9887
2023-12-05,D-1121,OEM-HERO,CV Joint,399,BATCH-2024-0120,MH14-2601
2023-01-19,D-1087,OEM-HONDA,Brake Pad Type A,309,BATCH-QC03-9410,MH14-8777
2024-03-27,D-1128,OEM-MAHINDRA,Clutch Plate,239,BATCH-2024-0231,MH12-9268
2024-04-11,D-1076,OEM-TVS,CV Joint,590,BATCH-2023-0126,MH11-5991
2024-10-13,D-1198,OEM-HERO,Clutch Plate,574,BATCH-2024-0258,MH14-3118
2024-02-11,D-1018,OEM-BAJAJ,Brake Shoe,516,BATCH-2023-0015,MH12-7003
2024-10-22,D-1256,OEM-HONDA,Rotor Disc,466,BATCH-2023-0113,MH13-7586
2024-09-04,D-1146,OEM-HONDA,Brake Shoe,583,BATCH-2024-0262,MH11-7928
2023-06-18,D-1027,OEM-SUZUKI,Brake Pad Type B,466,BATCH-QC03-9025,MH10-5803
2023-11-20,D-1058,OEM-SUZUKI,CV Joint,355,BATCH-2024-0182,MH14-8593
2023-07-13,D-1056,OEM-TVS,Brake Shoe,563,BATCH-2023-0206,MH11-4264
2023-06-03,D-1091,OEM-HERO,Clutch Plate,560,BATCH-2024-0108,MH14-1665
2024-09-13,D-1164,OEM-SUZUKI,Clutch Plate,344,BATCH-2023-0075,MH10-7791
2024-03-08,D-1148,OEM-BAJAJ,CV Joint,228,BATCH-2023-0180,MH14-7139
2023-08-26,D-1147,OEM-MAHINDRA,Brake Pad Type A,289,BATCH-2024-0081,MH12-8200
2023-03-12,D-1046,OEM-TVS,Rotor Disc,299,BATCH-2024-0211,MH14-4639
2023-09-02,D-1021,OEM-BAJAJ,Clutch Plate,336,BATCH-2024-0184,MH13-5540
2023-03-12,D-1141,OEM-SUZUKI,Brake Pad Type A,360,BATCH-2023-0216,MH12-2041
2023-03-13,D-1113,OEM-HERO,Clutch Plate,453,BATCH-2024-0213,MH13-6779
2024-04-24,D-1013,OEM-HERO,Brake Pad Type B,560,BATCH-2024-0150,MH11-7068
2024-04-27,D-1033,OEM-BAJAJ,CV Joint,267,BATCH-2024-0320,MH12-3813
2023-04-12,D-1175,OEM-TATA,Brake Shoe,268,BATCH-2023-0087,MH12-7513
2024-05-12,D-1236,OEM-SUZUKI,Brake Pad Type B,518,BATCH-2024-0080,MH12-2412
2024-08-01,D-1074,OEM-HONDA,Brake Pad Type A,413,BATCH-2024-0172,MH10-2909
2024-06-08,D-1194,OEM-HONDA,Brake Pad Type A,368,BATCH-2023-0011,MH12-2998
2023-11-19,D-1040,OEM-TATA,Brake Pad Type A,407,BATCH-QC03-9663,MH13-3381
2023-10-07,D-1284,OEM-BAJAJ,Clutch Plate,810,BATCH-SPIKE-0006,MH13-1034
2024-10-20,D-1209,OEM-HONDA,CV Joint,242,BATCH-2023-0110,MH13-8165
2023-11-19,D-1040,OEM-TATA,Brake Pad Type A,407,BATCH-QC03-9663,MH13-3381
2024-08-22,D-1112,OEM-HERO,Brake Shoe,487,BATCH-2023-0298,MH11-9301
2023-12-29,D-1072,OEM-MAHINDRA,Brake Pad Type A,311,admin' OR 1=1--,MH14-4622
2023-12-17,D-1281,OEM-SUZUKI,Brake Shoe,756,BATCH-SPIKE-0004,MH12-5744
2023-07-11,D-1272,OEM-MAHINDRA,Rotor Disc,315,BATCH-2023-0208,MH12-3130
2024-05-03,D-1224,OEM-MAHINDRA,Brake Shoe,416,BATCH-2024-0009,MH10-3721
2024-05-14,D-1249,OEM-BAJAJ,Clutch Plate,458,BATCH-2023-0066,MH10-5358
2023-02-21,D-1229,OEM-HERO,Brake Shoe,448,BATCH-2024-0188,MH14-8993
2023-05-10,D-1149,OEM-BAJAJ,CV Joint,416,BATCH-2023-0176,MH11-5550
2023-04-26,D-1103,OEM-HONDA,Brake Pad Type A,234,BATCH-2024-0183,MH10-3934
2023-08-26,D-1011,OEM-MAHINDRA,Clutch Plate,351,BATCH-2024-0093,MH10-1260
2023-10-08,D-1034,OEM-MAHINDRA,Brake Shoe,390,BATCH-2024-0108,MH10-3430
2026-08-15,D-1020,OEM-BAJAJ,Brake Pad Type B,476,BATCH-2023-0001,MH13-4437
2024-08-03,D-1231,OEM-TATA,Clutch Plate,531,BATCH-2024-0155,MH13-2915
2023-03-13,D-1049,OEM-HONDA,Clutch Plate,403,BATCH-2023-0059,NULL
2023-12-08,D-1163,OEM-HERO,Brake Shoe,576,BATCH-2024-0054,MH12-3842
2023-05-14,D-1183,OEM-BAJAJ,Brake Pad Type A,265,BATCH-2024-0183,MH12-6907
2024-05-29,D-1122,OEM-TATA,Rotor Disc,545,BATCH-2024-0078,MH12-9138
2023-08-10,D-1002,OEM-BAJAJ,Brake Pad Type B,216,BATCH-2024-0244,MH14-1977
2024-08-22,D-1112,OEM-HERO,Brake Shoe,487,BATCH-2023-0298,MH11-9301
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2024-09-12,D-1264,OEM-BAJAJ,Brake Pad Type B,596,BATCH-2023-0115,MH13-9278
2023-10-03,D-1154,OEM-BAJAJ,Brake Pad Type A,587,BATCH-2023-0092,MH12-4446
2024-09-20,D-1093,OEM-HONDA,Clutch Plate,551,BATCH-2023-0293,MH13-4700
2024-03-18,D-1173,OEM-MAHINDRA,Brake Shoe,274,BATCH-2023-0012,MH12-5289
<script>alert('XSS')</script>,D-1200,OEM-TVS,CV Joint,395,BATCH-2024-0036,MH13-5180
2024-10-19,D-1161,OEM-BAJAJ,Clutch Plate,494,BATCH-2024-0033,MH10-3585
2024-06-06,D-1145,OEM-TATA,Brake Pad Type B,507,BATCH-2024-0048,MH12-6395
2023-02-25,D-1189,OEM-HERO,Clutch Plate,563,BATCH-2023-0204,MH13-8499
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2023-04-17,D-1206,OEM-SUZUKI,Brake Shoe,388,BATCH-2023-0219,MH11-8112
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2024-04-05,D-1223,OEM-SUZUKI,Rotor Disc,475,BATCH-2024-0072,MH10-5930
2024-02-23,D-1097,OEM-HERO,Rotor Disc,502,BATCH-2024-0041,MH11-2060
2024-05-14,D-1249,OEM-BAJAJ,Clutch Plate,458,BATCH-2023-0066,MH10-5358
2023-07-11,D-1272,OEM-MAHINDRA,Rotor Disc,315,BATCH-2023-0208,MH12-3130
2024-01-09,D-1083,OEM-TATA,Brake Pad Type A,274,BATCH-2024-0294,MH12-6698
2023-11-07,D-1067,OEM-BAJAJ,CV Joint,527,BATCH-QC03-9990,MH10-9419
2023-03-12,D-1141,OEM-SUZUKI,Brake Pad Type A,360,BATCH-2023-0216,MH12-2041
2024-02-28,D-1100,OEM-BAJAJ,Brake Shoe,541,BATCH-2023-0216,MH13-8938
2023-06-18,D-1027,OEM-SUZUKI,Brake Pad Type B,466,BATCH-QC03-9025,MH10-5803
2023-09-28,D-1102,OEM-HERO,Brake Shoe,318,BATCH-2024-0222,MH11-1486
2023-03-30,D-1177,OEM-TATA,CV Joint,230,BATCH-2024-0020,MH12-4847
2023-12-20,D-1042,OEM-HONDA,Rotor Disc,351,BATCH-2023-0176,MH12-3409
2024-07-07,D-1023,OEM-SUZUKI,Brake Pad Type A,440,BATCH-2023-0250,MH14-9730
2024-09-12,D-1264,OEM-BAJAJ,Brake Pad Type B,596,BATCH-2023-0115,MH13-9278
2023-08-24,D-1006,OEM-TVS,Brake Shoe,436,BATCH-2023-0106,MH10-8014
2024-06-22,D-1048,OEM-HERO,Brake Pad Type B,451,BATCH-2024-0119,MH14-9381
2023-11-04,D-1136,OEM-HONDA,Brake Pad Type B,331,BATCH-2023-0242,MH14-4868
2023-05-16,D-1081,OEM-BAJAJ,Brake Pad Type A,233,BATCH-2023-0115,MH10-2581
2024-06-02,D-1190,OEM-TATA,Rotor Disc,275,BATCH-2024-0048,MH12-2533
2023-09-26,D-1211,OEM-TVS,Brake Shoe,351,BATCH-2023-0206,MH10-2253
2024-09-12,D-1264,OEM-BAJAJ,Brake Pad Type B,596,BATCH-2023-0115,MH13-9278
2023-01-28,D-1219,OEM-MAHINDRA,Rotor Disc,444,BATCH-2024-0172,MH13-8974
2024-01-22,D-1124,OEM-HERO,Brake Pad Type B,454,BATCH-2023-0225,MH10-9779
2024-06-22,D-1048,OEM-HERO,Brake Pad Type B,451,BATCH-2024-0119,MH14-9381
2023-09-06,D-1279,OEM-MAHINDRA,Rotor Disc,477,BATCH-2023-0154,MH12-8461
2023-03-28,D-1200,OEM-TVS,CV Joint,395,BATCH-2024-0036,MH13-5180
2023-06-13,D-1253,OEM-SUZUKI,Brake Pad Type A,567,BATCH-2024-0281,MH14-2140
2023-11-04,D-1136,OEM-HONDA,Brake Pad Type B,331,BATCH-2023-0242,MH14-4868
2023-11-30,D-1280,OEM-TATA,Rotor Disc,780,BATCH-SPIKE-0018,MH12-2945
2024-04-19,D-1226,OEM-TVS,Brake Pad Type B,303,BATCH-2023-0113,MH14-7418
2024-06-15,D-1085,OEM-TVS,Brake Pad Type A,250,BATCH-2024-0284,MH14-1229
2024-11-02,D-1299,OEM-SUZUKI,Brake Pad Type A,778,BATCH-SPIKE-0010,MH13-3772
2024-05-27,D-1242,OEM-BAJAJ,Clutch Plate,381,BATCH-2024-0268,MH10-5382
2023-09-10,D-1099,OEM-SUZUKI,Brake Shoe,571,<script>alert('XSS')</script>,MH12-5472
2023-10-09,D-1158,OEM-TVS,Brake Pad Type A,380,BATCH-2024-0159,MH14-9973
2024-09-12,D-1127,OEM-BAJAJ,Clutch Plate,234,BATCH-2023-0206,MH14-8786
2023-04-17,D-1206,OEM-SUZUKI,Brake Shoe,388,BATCH-2023-0219,MH11-8112
2024-09-20,D-1093,OEM-HONDA,Clutch Plate,551,BATCH-2023-0293,MH13-4700
2023-11-25,D-1078,OEM-MAHINDRA,Brake Pad Type B,266,BATCH-2024-0031,MH13-2830
2023-05-29,D-1235,OEM-BAJAJ,Rotor Disc,564,BATCH-2023-0143,MH13-6902
2023-09-13,D-1174,OEM-TVS,Brake Shoe,327,BATCH-2023-0138,MH14-8506
2023-09-15,D-1037,OEM-TATA,Brake Pad Type A,362,BATCH-2024-0209,MH11-8223
2023-04-26,D-1103,OEM-HONDA,Brake Pad Type A,234,BATCH-2024-0183,MH10-3934
2024-08-15,D-1043,OEM-HONDA,Brake Shoe,373,BATCH-2023-0243,MH10-8847
2024-06-15,D-1085,OEM-TVS,Brake Pad Type A,250,BATCH-2024-0284,MH14-1229
2024-02-28,D-1100,OEM-BAJAJ,Brake Shoe,541,BATCH-2023-0216,MH13-8938
2024-09-20,D-1093,OEM-HONDA,Clutch Plate,551,BATCH-2023-0293,MH13-4700
2023-11-03,D-1036,OEM-MAHINDRA,Brake Pad Type B,562,BATCH-2024-0244,MH11-3641
2023-04-09,D-1092,OEM-BAJAJ,Brake Shoe,259,BATCH-2024-0142,MH12-8486
2023-04-28,D-1238,OEM-SUZUKI,Brake Shoe,452,BATCH-2023-0115,MH11-4431
2023-04-11,D-1261,OEM-TATA,CV Joint,371,BATCH-2023-0143,MH11-9527
2023-07-29,D-1171,OEM-SUZUKI,Clutch Plate,347,BATCH-2023-0263,MH13-7259
2023-08-11,D-1191,OEM-SUZUKI,Clutch Plate,292,BATCH-2024-0291,MH11-9335
2023-06-05,D-1248,OEM-TATA,Brake Pad Type B,424,BATCH-2024-0155,MH10-5019
2023-09-15,D-1037,OEM-TATA,Brake Pad Type A,362,BATCH-2024-0209,MH11-8223
2024-04-11,D-1076,OEM-TVS,CV Joint,590,BATCH-2023-0126,MH11-5991
2024-09-26,D-1151,OEM-TATA,Rotor Disc,539,BATCH-2024-0278,MH10-4926
2023-06-05,D-1248,OEM-TATA,Brake Pad Type B,424,BATCH-2024-0155,MH10-5019
2023-11-28,D-1138,OEM-HERO,Brake Shoe,486,BATCH-2023-0166,MH13-1606
2023-12-20,D-1042,OEM-HONDA,Rotor Disc,351,BATCH-2023-0176,MH12-3409
2024-06-05,D-1228,OEM-HONDA,CV Joint,505,BATCH-2024-0258,MH14-5764
2023-09-26,D-1211,OEM-TVS,Brake Shoe,351,BATCH-2023-0206,MH10-2253
2023-03-12,D-1046,OEM-TVS,Rotor Disc,299,BATCH-2024-0211,MH14-4639
2024-05-29,D-1122,OEM-TATA,Rotor Disc,545,BATCH-2024-0078,MH12-9138
2023-07-07,D-1181,OEM-TVS,Brake Shoe,373,BATCH-2024-0128,MH13-3161
2023-05-08,D-1265,OEM-HONDA,Brake Pad Type A,390,BATCH-2023-0100,MH14-6807
2024-08-07,D-1239,OEM-TATA,Brake Pad Type A,383,BATCH-2023-0168,MH12-6849
2024-04-13,D-1029,OEM-HONDA,Rotor Disc,210,BATCH-2023-0110,MH11-2031
2024-06-04,D-1232,OEM-TVS,Rotor Disc,377,BATCH-2024-0169,MH13-1340
2023-10-29,D-1003,OEM-MAHINDRA,Brake Pad Type A,438,BATCH-2024-0172,MH13-3804
2024-04-11,D-1076,OEM-TVS,CV Joint,590,BATCH-2023-0126,MH11-5991
2024-04-15,D-1051,OEM-SUZUKI,CV Joint,244,BATCH-2024-0083,MH13-7809
2023-11-20,D-1058,OEM-SUZUKI,CV Joint,355,BATCH-2024-0182,MH14-8593
2024-04-12,D-1052,OEM-BAJAJ,Brake Pad Type B,572,BATCH-2024-0320,MH13-7786
2023-03-08,D-1227,OEM-BAJAJ,Brake Pad Type A,252,BATCH-2023-0223,MH13-7810
2023-06-20,D-1225,OEM-HONDA,Rotor Disc,427,BATCH-2024-0179,MH13-1321
2024-04-19,D-1226,OEM-TVS,Brake Pad Type B,303,BATCH-2023-0113,MH14-7418
2024-01-10,D-1084,OEM-MAHINDRA,CV Joint,599,BATCH-2023-0257,MH14-4962
2023-05-10,D-1090,OEM-SUZUKI,Clutch Plate,263,BATCH-2023-0174,MH10-9515
2023-09-24,D-1007,OEM-MAHINDRA,Clutch Plate,422,BATCH-2024-0210,MH11-3440
2024-07-15,D-1153,OEM-SUZUKI,Brake Pad Type B,426,BATCH-2023-0143,MH10-7438
2024-09-26,D-1151,OEM-TATA,Rotor Disc,539,BATCH-2024-0278,MH10-4926
2024-01-26,D-1169,OEM-MAHINDRA,CV Joint,260,BATCH-2024-0006,MH14-8129
2023-11-21,D-1220,OEM-TVS,CV Joint,384,BATCH-2023-0243,MH13-5958
2024-03-06,D-1142,OEM-BAJAJ,Rotor Disc,536,BATCH-2024-0210,MH10-7502
2023-06-12,D-1150,OEM-BAJAJ,Brake Shoe,566,BATCH-2023-0138,MH12-1345
2024-04-23,D-1267,OEM-BAJAJ,Brake Pad Type B,581,BATCH-2024-0210,MH14-9737
2023-10-08,D-1034,OEM-MAHINDRA,Brake Shoe,390,BATCH-2024-0108,MH10-3430
2024-06-02,D-1190,OEM-TATA,Rotor Disc,275,BATCH-2024-0048,MH12-2533
2024-01-17,D-1204,OEM-HONDA,Brake Pad Type A,388,BATCH-2024-0188,MH11-9021
2024-02-16,D-1202,OEM-SUZUKI,Brake Shoe,345,BATCH-2024-0230,MH11-2975
2023-04-04,D-1079,OEM-TATA,Brake Shoe,587,BATCH-2024-0165,MH10-4217
2024-06-08,D-1247,OEM-HONDA,Brake Pad Type A,278,BATCH-2024-0230,MH12-6482
2024-05-27,D-1242,OEM-BAJAJ,Clutch Plate,381,BATCH-2024-0268,MH10-5382
2024-12-02,D-1296,OEM-SUZUKI,Brake Pad Type A,874,BATCH-SPIKE-0014,MH11-7798
2024-07-21,D-1262,OEM-BAJAJ,Brake Pad Type B,247,BATCH-2024-0187,MH14-6115
2023-09-02,D-1021,OEM-BAJAJ,Clutch Plate,336,BATCH-2024-0184,MH13-5540
2024-12-02,D-1296,OEM-SUZUKI,Brake Pad Type A,874,BATCH-SPIKE-0014,MH11-7798
2024-02-10,D-1104,OEM-TVS,Rotor Disc,367,BATCH-2024-0061,MH12-2578
2023-11-19,D-1289,OEM-MAHINDRA,Brake Shoe,873,BATCH-SPIKE-0018,MH10-8259
2023-02-13,D-1196,OEM-TATA,Brake Shoe,562,BATCH-2023-0233,MH13-8439
2023-02-06,D-1030,OEM-SUZUKI,Brake Pad Type B,466,BATCH-2024-0230,
2023-05-21,D-1266,OEM-TATA,Rotor Disc,263,BATCH-2024-0169,MH12-1085
2023-11-08,D-1283,OEM-BAJAJ,Brake Shoe,undefined,BATCH-SPIKE-0005,MH11-7910
2023-10-02,D-1214,OEM-TVS,Brake Pad Type A,593,BATCH-2024-0184,MH10-2866
2023-11-08,D-1283,OEM-BAJAJ,Brake Shoe,714,BATCH-SPIKE-0005,MH11-7910
2024-08-04,D-1094,OEM-HERO,Clutch Plate,419,BATCH-2024-0072,MH10-8793
2023-01-20,D-1179,OEM-BAJAJ,CV Joint,517,BATCH-2024-0141,MH12-7466
2024-03-05,D-1137,OEM-MAHINDRA,Brake Pad Type A,276,BATCH-2023-0073,MH10-5023
2023-11-10,D-1024,OEM-HERO,CV Joint,388,BATCH-2024-0278,MH10-4085
2024-02-05,D-1269,OEM-TVS,Rotor Disc,326,BATCH-2024-0041,MH12-9461
2023-09-22,D-1061,OEM-TATA,Brake Pad Type A,591,BATCH-2024-0105,MH13-2093
2023-07-29,D-1171,OEM-SUZUKI,Clutch Plate,347,BATCH-2023-0263,MH13-7259
2024-09-01,D-1065,OEM-TATA,Brake Pad Type B,363,"BATCH-2023-0001,BATCH-2023-0002,BATCH-2023-0003",MH11-6855
2023-05-08,D-1265,OEM-HONDA,Brake Pad Type A,390,BATCH-2023-0100,MH14-6807
2023-08-11,D-1191,OEM-SUZUKI,Clutch Plate,292,BATCH-2024-0291,MH11-9335
2023-03-08,D-1227,OEM-BAJAJ,Brake Pad Type A,admin' OR 1=1--,BATCH-2023-0223,MH13-7810
2024-01-11,D-1035,OEM-BAJAJ,Brake Shoe,285,BATCH-2024-0220,MH11-9770
2024-04-12,D-1052,OEM-BAJAJ,Brake Pad Type B,572,BATCH-2024-0320,MH13-7786
2023-11-19,D-1040,OEM-TATA,Brake Pad Type A,407,BATCH-QC03-9663,MH13-3381
2024-07-07,D-1023,OEM-SUZUKI,Brake Pad Type A,440,BATCH-2023-0250,MH14-9730
2024-07-19,D-1119,OEM-BAJAJ,Brake Pad Type A,435,BATCH-2023-0233,MH13-9433
2023-12-21,D-1015,OEM-TVS,Brake Pad Type A,351,BATCH-2024-0163,MH12-9887
2024-06-06,D-1145,OEM-TATA,Brake Pad Type B,507,BATCH-2024-0048,MH12-6395
2023-07-29,D-1171,OEM-SUZUKI,Clutch Plate,347,BATCH-2023-0263,MH13-7259
2024-10-19,D-1161,OEM-BAJAJ,Clutch Plate,494,BATCH-2024-0033,MH10-3585
2023-07-13,D-1271,OEM-MAHINDRA,Rotor Disc,482,BATCH-2023-0208,MH12-7751
2023-02-05,D-1166,OEM-TATA,CV Joint,531,BATCH-2024-0218,MH11-2457
2023-12-29,D-1072,OEM-MAHINDRA,Brake Pad Type A,311,BATCH-2024-0061,MH14-4622
2024-12-02,D-1296,OEM-SUZUKI,Brake Pad Type A,874,BATCH-SPIKE-0014,MH11-7798
2023-12-17,D-1281,OEM-SUZUKI,Brake Shoe,756,BATCH-SPIKE-0004,MH12-5744
2023-06-13,D-1253,OEM-SUZUKI,Brake Pad Type A,567,BATCH-2024-0281,MH14-2140
2024-08-22,D-1112,OEM-HERO,Brake Shoe,487,BATCH-2023-0298,MH11-9301
2024-10-20,D-1209,OEM-HONDA,CV Joint,242,BATCH-2023-0110,MH13-8165
2023-11-21,D-1220,OEM-TVS,CV Joint,384,BATCH-2023-0243,MH13-5958
2024-08-03,D-1257,OEM-SUZUKI,Clutch Plate,569,BATCH-2024-0262,MH12-6638
2023-08-26,D-1147,OEM-MAHINDRA,Brake Pad Type A,289,BATCH-2024-0081,MH12-8200
2024-06-05,D-1010,OEM-MAHINDRA,Brake Pad Type A,485,BATCH-2023-0264,MH10-7662
2023-06-29,D-1233,OEM-BAJAJ,Rotor Disc,298,BATCH-2024-0175,MH12-8178
2024-10-04,D-1297,OEM-SUZUKI,CV Joint,862,BATCH-SPIKE-0013,MH12-2491
2023-11-16,D-1203,OEM-HERO,Brake Shoe,576,BATCH-2024-0281,MH12-3151
2023-10-08,D-1188,OEM-MAHINDRA,Rotor Disc,439,BATCH-2023-0166,MH10-9108
2023-04-24,D-1116,OEM-HERO,Clutch Plate,382,BATCH-2023-0152,MH12-1924
2023-03-13,D-1113,OEM-HERO,Clutch Plate,453,BATCH-2024-0213,MH13-6779
2023-03-02,D-1212,OEM-TVS,Brake Pad Type A,461,BATCH-2024-0160,MH13-2548
2024-01-21,D-1070,OEM-TATA,CV Joint,496,BATCH-2024-0132,MH11-1211
2023-08-20,D-1275,OEM-TVS,Rotor Disc,449,BATCH-2023-0227,MH12-7937
2024-07-24,D-1069,OEM-BAJAJ,Clutch Plate,550,BATCH-2024-0278,MH12-5447
2024-01-20,D-1246,OEM-MAHINDRA,Rotor Disc,349,BATCH-2023-0250,MH13-9288
2023-09-22,D-1061,OEM-TATA,Brake Pad Type A,591,BATCH-2024-0105,MH13-2093
2023-05-16,D-1108,OEM-HERO,Brake Shoe,361,BATCH-2023-0298,MH13-8250
2023-05-16,D-1108,OEM-HERO,Brake Shoe,361,BATCH-2023-0298,MH13-8250
2024-09-20,D-1093,OEM-HONDA,Clutch Plate,551,BATCH-2023-0293,MH13-4700
2023-12-05,D-1121,OEM-HERO,CV Joint,399,BATCH-2024-0120,MH14-2601
2023-09-28,D-1102,OEM-HERO,Brake Shoe,318,BATCH-2024-0222,MH11-1486
2023-10-06,D-1282,OEM-TVS,Brake Pad Type B,760,BATCH-SPIKE-0012,MH12-7135
2023-02-21,D-1229,OEM-HERO,Brake Shoe,448,BATCH-2024-0188,MH14-8993
2023-06-18,D-1243,OEM-SUZUKI,Rotor Disc,463,BATCH-2023-0216,MH10-1826
2023-10-20,D-1288,OEM-SUZUKI,Rotor Disc,866,BATCH-SPIKE-0003,MH14-7711
2023-08-24,D-1006,OEM-TVS,Brake Shoe,436,BATCH-2023-0106,MH10-8014
2023-10-08,D-1188,OEM-MAHINDRA,Rotor Disc,439,BATCH-2023-0166,MH10-9108
2023-10-03,D-1154,OEM-BAJAJ,Brake Pad Type A,587,BATCH-2023-0092,MH12-4446
2023-09-25,D-1274,OEM-SUZUKI,Rotor Disc,403,BATCH-2023-0250,MH12-9502
2023-06-12,D-1150,OEM-BAJAJ,Brake Shoe,566,BATCH-2023-0138,MH12-1345
2024-10-13,D-1198,OEM-HERO,Clutch Plate, ,BATCH-2024-0258,MH14-3118
2023-06-18,D-1243,OEM-SUZUKI,Rotor Disc,463,BATCH-2023-0216,MH10-1826
2023-06-26,D-1240,OEM-MAHINDRA,CV Joint,216,BATCH-2024-0281,MH10-6533
2023-02-05,D-1166,OEM-TATA,CV Joint,531,BATCH-2024-0218,MH11-2457
2024-02-29,D-1168,OEM-TVS,Brake Shoe,507,BATCH-2023-0100,MH11-2459
2023-06-29,D-1233,OEM-BAJAJ,Rotor Disc,298,BATCH-2024-0175,MH12-8178
2024-08-03,'; DROP TABLE users; --,OEM-TATA,Clutch Plate,531,BATCH-2024-0155,MH13-2915
2023-08-10,D-1002,OEM-BAJAJ,Brake Pad Type B,216,BATCH-2024-0244,MH14-1977
2023-09-27,D-1162,OEM-TVS,Rotor Disc,593,BATCH-2023-0288,MH11-7722
2024-02-23,D-1097,OEM-HERO,Rotor Disc,502,BATCH-2024-0041,MH11-2060
2024-07-01,D-1263,OEM-BAJAJ,Rotor Disc,281,BATCH-2024-0009,MH10-9846
2024-04-27,D-1033,OEM-BAJAJ,CV Joint,267,BATCH-2024-0320,MH12-3813
