dispatch_date,order_id,customer_id,product_type,quantity,batch_ref,vehicle_number
2024-07-07,D-1516,OEM-TATA,Brake Pad Type B,985,BATCH-2023-0759,MH12-9668
2024-05-10,D-1517,OEM-BAJAJ,Clutch Assembly,367,"BATCH-2023-2149,BATCH-2023-1544",MH12-9418
2023-04-17,D-1518,OEM-MAHINDRA,Brake Pad Type B,845,BATCH-2024-0335,MH12-2629
2024-01-20,D-1519,OEM-MAHINDRA,Brake Pad Type A,805,BATCH-2023-4322,MH12-9809
2023-04-13,D-1520,OEM-MAHINDRA,Clutch Assembly,780,BATCH-2024-4790,MH12-7800
2023-11-04,D-1521,OEM-BAJAJ,Brake Pad Type B,297,BATCH-2023-1971,MH12-6203
2024-05-26,D-1522,OEM-TATA,Brake Pad Type B,412,BATCH-2023-1879,MH12-5464
2023-04-13,D-1523,OEM-TATA,Brake Pad Type B,746,"BATCH-2023-5217,BATCH-2024-5276",MH12-7544
2023-10-14,D-1524,OEM-BAJAJ,Brake Pad Type A,260,"BATCH-2023-1368,BATCH-2024-5271",MH12-3456
2023-06-25,D-1525,OEM-BAJAJ,Brake Pad Type B,515,"BATCH-2024-4247,BATCH-2024-1391",MH12-4681
2023-11-15,D-1526,OEM-MAHINDRA,Brake Pad Type A,320,BATCH-2024-4569,MH12-4909
2023-06-04,D-1527,OEM-BAJAJ,Clutch Assembly,240,BATCH-2024-0653,MH12-8829
2023-05-30,D-1528,OEM-BAJAJ,Clutch Assembly,602,BATCH-2023-4620,MH12-7135
2024-07-15,D-1529,OEM-MAHINDRA,Brake Pad Type A,382,BATCH-2024-0576,MH12-4175
2023-11-29,D-1530,OEM-TATA,Clutch Assembly,647,BATCH-2024-1020,MH12-2923
2024-04-24,D-1531,OEM-MAHINDRA,Brake Pad Type A,671,BATCH-2024-3425,MH12-4345
2023-10-22,D-1532,OEM-BAJAJ,Brake Pad Type A,860,BATCH-2024-1242,MH12-7928
2023-05-15,D-1533,OEM-MAHINDRA,Clutch Assembly,583,BATCH-2024-1801,MH12-3692
2023-02-27,D-1534,OEM-BAJAJ,Clutch Assembly,854,BATCH-2024-3731,MH12-1002
2024-01-17,D-1535,OEM-MAHINDRA,Clutch Assembly,479,BATCH-2023-1057,MH12-8994
2024-07-18,D-1536,OEM-TATA,Brake Pad Type A,903,BATCH-2024-1729,MH12-6522
2023-02-16,D-1537,OEM-TATA,Brake Pad Type B,395,BATCH-2023-2669,MH12-3933
2023-10-19,D-1538,OEM-TATA,Clutch Assembly,896,BATCH-2024-5011,MH12-6570
2024-05-25,D-1539,OEM-MAHINDRA,Clutch Assembly,316,BATCH-2024-4486,MH12-3187
2024-03-21,D-1540,OEM-BAJAJ,Brake Pad Type A,577,"BATCH-2023-2087,BATCH-2023-1371",MH12-7323
2023-06-13,D-1541,OEM-MAHINDRA,Brake Pad Type B,279,BATCH-2024-4055,MH12-7483
2024-03-08,D-1542,OEM-TATA,Brake Pad Type A,278,BATCH-2024-1862,MH12-9118
2023-07-03,D-1543,OEM-BAJAJ,Clutch Assembly,485,"BATCH-2023-3484,BATCH-2023-2485",MH12-3788
2023-04-09,D-1544,OEM-BAJAJ,Brake Pad Type B,643,BATCH-2024-0549,MH12-1658
2023-02-02,D-1545,OEM-MAHINDRA,Brake Pad Type A,917,BATCH-2023-5156,MH12-9739
2023-08-11,D-1546,OEM-BAJAJ,Brake Pad Type B,895,BATCH-2023-3547,MH12-7664
2024-02-29,D-1547,OEM-TATA,Clutch Assembly,828,BATCH-2023-3208,MH12-6529
2024-01-03,D-1548,OEM-MAHINDRA,Brake Pad Type A,246,BATCH-2023-5139,MH12-4395
2024-01-04,D-1549,OEM-TATA,Brake Pad Type B,708,BATCH-2024-2931,MH12-8867
2023-09-29,D-1550,OEM-TATA,Brake Pad Type B,708,BATCH-2024-2536,MH12-2365
2024-01-25,D-1551,OEM-TATA,Brake Pad Type A,912,BATCH-2023-4659,MH12-2969
2023-10-11,D-1552,OEM-BAJAJ,Brake Pad Type B,228,BATCH-2024-4124,MH12-5146
2023-08-29,D-1553,OEM-MAHINDRA,Clutch Assembly,940,"BATCH-2023-4438,BATCH-2023-2173",MH12-2019
2023-03-24,D-1554,OEM-MAHINDRA,Brake Pad Type B,982,BATCH-2024-2667,MH12-4222
2023-08-19,D-1555,OEM-BAJAJ,Clutch Assembly,456,BATCH-2024-4804,MH12-1698
2024-06-08,D-1556,OEM-MAHINDRA,Clutch Assembly,636,"BATCH-2024-2685,BATCH-2023-2420",MH12-4822
2024-01-03,D-1557,OEM-BAJAJ,Brake Pad Type B,607,"BATCH-2023-0064,BATCH-2024-1515",MH12-5543
2023-07-10,D-1558,OEM-BAJAJ,Brake Pad Type B,759,BATCH-2023-2419,MH12-8122
2023-05-30,D-1559,OEM-TATA,Brake Pad Type B,501,BATCH-2024-3117,MH12-1110
2023-02-01,D-1560,OEM-MAHINDRA,Brake Pad Type A,510,"BATCH-2023-4102,BATCH-2023-0755",MH12-2992
2023-07-27,D-1561,OEM-BAJAJ,Brake Pad Type A,613,BATCH-2023-4528,MH12-8581
2024-06-05,D-1562,OEM-TATA,Brake Pad Type A,788,BATCH-2023-2447,MH12-1200
2024-03-11,D-1563,OEM-TATA,Brake Pad Type A,429,BATCH-2024-5183,MH12-2541
2023-02-20,D-1564,OEM-TATA,Brake Pad Type A,763,BATCH-2023-2571,MH12-4598
2023-09-13,D-1565,OEM-BAJAJ,Brake Pad Type A,235,BATCH-2023-3606,MH12-4434
2023-04-03,D-1566,OEM-TATA,Brake Pad Type B,779,BATCH-2024-5169,MH12-4494
2023-05-10,D-1567,OEM-MAHINDRA,Brake Pad Type A,714,BATCH-2023-1160,MH12-1313
2024-07-10,D-1568,OEM-MAHINDRA,Brake Pad Type A,440,"BATCH-2024-3955,BATCH-2024-0524",MH12-6866
2024-07-02,D-1569,OEM-TATA,Brake Pad Type A,956,BATCH-2023-1621,MH12-5223
2023-08-30,D-1570,OEM-MAHINDRA,Brake Pad Type B,821,BATCH-2023-0652,MH12-4367
2023-05-23,D-1571,OEM-BAJAJ,Brake Pad Type B,823,BATCH-2023-3807,MH12-2327
2023-06-30,D-1572,OEM-TATA,Clutch Assembly,657,BATCH-2023-3955,MH12-5922
2024-01-29,D-1573,OEM-MAHINDRA,Brake Pad Type A,923,BATCH-2023-2863,MH12-8042
2023-06-30,D-1574,OEM-BAJAJ,Brake Pad Type A,473,BATCH-2024-1087,MH12-9038
2024-03-27,D-1575,OEM-TATA,Brake Pad Type A,225,BATCH-2023-0730,MH12-6191
2023-06-06,D-1576,OEM-BAJAJ,Clutch Assembly,732,BATCH-2024-5237,MH12-5560
2023-06-14,D-1577,OEM-BAJAJ,Brake Pad Type B,654,BATCH-2024-4505,MH12-2171
2023-03-02,D-1578,OEM-MAHINDRA,Brake Pad Type B,537,"BATCH-2024-1768,BATCH-2024-4373",MH12-2982
2024-03-15,D-1579,OEM-MAHINDRA,Clutch Assembly,318,BATCH-2024-0154,MH12-9575
2023-01-31,D-1580,OEM-TATA,Brake Pad Type A,851,BATCH-2024-0395,MH12-2306
2024-02-15,D-1581,OEM-TATA,Clutch Assembly,660,BATCH-2023-3484,MH12-3791
2024-05-30,D-1582,OEM-BAJAJ,Clutch Assembly,355,BATCH-2023-3943,MH12-4045
2023-07-22,D-1583,OEM-TATA,Brake Pad Type A,910,BATCH-2023-1880,MH12-4364
2023-03-08,D-1584,OEM-TATA,Clutch Assembly,293,BATCH-2024-5181,MH12-3986
2024-03-01,D-1585,OEM-TATA,Brake Pad Type A,474,BATCH-2023-0832,MH12-3099
2023-08-16,D-1586,OEM-BAJAJ,Brake Pad Type A,974,BATCH-2023-3401,MH12-3226
2023-08-19,D-1587,OEM-TATA,Brake Pad Type A,595,BATCH-2023-3959,MH12-7969
2023-06-26,D-1588,OEM-MAHINDRA,Clutch Assembly,372,BATCH-2023-4687,MH12-5349
2023-06-19,D-1589,OEM-BAJAJ,Brake Pad Type B,361,BATCH-2023-2419,MH12-1643
2024-05-31,D-1590,OEM-MAHINDRA,Brake Pad Type B,550,BATCH-2023-1374,MH12-9670
2024-07-04,D-1591,OEM-MAHINDRA,Brake Pad Type A,904,BATCH-2024-0995,MH12-7517
2024-01-11,D-1592,OEM-MAHINDRA,Clutch Assembly,680,BATCH-2023-2149,MH12-1874
2023-08-24,D-1593,OEM-MAHINDRA,Brake Pad Type B,643,"BATCH-2024-0399,BATCH-2024-2371",MH12-6592
2023-12-16,D-1594,OEM-BAJAJ,Brake Pad Type B,799,BATCH-2023-3192,MH12-3147
2023-04-04,D-1595,OEM-MAHINDRA,Brake Pad Type A,906,BATCH-2024-2941,MH12-3491
2023-06-03,D-1596,OEM-MAHINDRA,Clutch Assembly,265,BATCH-2024-2739,MH12-9853
2023-07-08,D-1597,OEM-TATA,Brake Pad Type A,852,BATCH-2023-3890,MH12-4670
2024-04-05,D-1598,OEM-TATA,Brake Pad Type A,464,BATCH-2024-1835,MH12-8077
2024-01-30,D-1599,OEM-MAHINDRA,Clutch Assembly,376,BATCH-2023-4973,MH12-1371
2024-05-17,D-1600,OEM-BAJAJ,Clutch Assembly,477,BATCH-2023-2907,MH12-9358
2023-07-22,D-1601,OEM-MAHINDRA,Clutch Assembly,329,BATCH-2023-5274,MH12-2037
2023-09-23,D-1602,OEM-MAHINDRA,Brake Pad Type B,402,BATCH-2024-0780,MH12-2818
2024-07-09,D-1603,OEM-TATA,Brake Pad Type A,504,BATCH-2023-2340,MH12-7071
2024-06-06,D-1604,OEM-TATA,Brake Pad Type B,684,BATCH-2023-4606,MH12-6178
2023-09-11,D-1605,OEM-MAHINDRA,Brake Pad Type B,998,BATCH-2023-3877,MH12-5567
2023-12-23,D-1606,OEM-BAJAJ,Brake Pad Type B,346,BATCH-2023-0217,MH12-8778
2024-04-01,D-1607,OEM-BAJAJ,Brake Pad Type B,618,"BATCH-2023-4517,BATCH-2023-0507",MH12-4899
2023-10-22,D-1608,OEM-TATA,Clutch Assembly,942,BATCH-2023-4389,MH12-9200
2023-06-20,D-1609,OEM-MAHINDRA,Brake Pad Type B,560,BATCH-2024-4414,MH12-6679
2023-12-21,D-1610,OEM-MAHINDRA,Clutch Assembly,815,"BATCH-2024-0893,BATCH-2024-4487",MH12-1463
2023-11-13,D-1611,OEM-TATA,Brake Pad Type B,679,BATCH-2023-3116,MH12-3935
2023-11-13,D-1612,OEM-TATA,Brake Pad Type A,289,BATCH-2023-4993,MH12-3199
2023-02-07,D-1613,OEM-MAHINDRA,Clutch Assembly,951,BATCH-2023-2455,MH12-5853
2023-03-17,D-1614,OEM-BAJAJ,Brake Pad Type B,402,BATCH-2024-0016,MH12-5336
2024-06-19,D-1615,OEM-BAJAJ,Brake Pad Type B,779,BATCH-2024-5100,MH12-8936
2024-07-12,D-1616,OEM-MAHINDRA,Brake Pad Type B,731,BATCH-2024-1275,MH12-4182
2023-04-14,D-1617,OEM-TATA,Clutch Assembly,854,BATCH-2023-4731,MH12-8244
2023-05-23,D-1618,OEM-TATA,Brake Pad Type A,989,BATCH-2023-3607,MH12-4244
2024-02-03,D-1619,OEM-TATA,Brake Pad Type A,618,BATCH-2023-2627,MH12-3299
2023-07-02,D-1620,OEM-MAHINDRA,Brake Pad Type A,647,BATCH-2024-3820,MH12-4236
2024-06-04,D-1621,OEM-BAJAJ,Clutch Assembly,551,BATCH-2023-1424,MH12-7035
2023-10-27,D-1622,OEM-TATA,Clutch Assembly,962,BATCH-2023-2103,MH12-9921
2023-12-11,D-1623,OEM-TATA,Clutch Assembly,278,BATCH-2024-1309,MH12-4223
2024-03-04,D-1624,OEM-MAHINDRA,Clutch Assembly,840,BATCH-2024-1988,MH12-2720
2023-11-01,D-1625,OEM-MAHINDRA,Clutch Assembly,210,BATCH-2024-0585,MH12-2119
2024-04-22,D-1626,OEM-TATA,Brake Pad Type B,345,BATCH-2023-3954,MH12-1245
2023-04-09,D-1627,OEM-BAJAJ,Brake Pad Type B,800,BATCH-2024-1859,MH12-5881
2024-02-28,D-1628,OEM-MAHINDRA,Brake Pad Type A,204,BATCH-2024-2106,MH12-5934
2023-03-02,D-1629,OEM-TATA,Brake Pad Type A,205,"BATCH-2024-3400,BATCH-2024-3062",MH12-4827
2023-12-11,D-1630,OEM-TATA,Brake Pad Type B,330,BATCH-2024-0538,MH12-3625
2024-03-18,D-1631,OEM-BAJAJ,Brake Pad Type B,297,BATCH-2023-4561,MH12-1297
2024-02-19,D-1632,OEM-TATA,Clutch Assembly,423,BATCH-2023-2350,MH12-1289
2024-01-07,D-1633,OEM-MAHINDRA,Clutch Assembly,878,BATCH-2024-3500,MH12-9128
2024-07-22,D-1634,OEM-BAJAJ,Brake Pad Type B,642,BATCH-2024-5269,MH12-9194
2023-12-17,D-1635,OEM-BAJAJ,Clutch Assembly,645,BATCH-2023-1206,MH12-4114
2023-08-09,D-1636,OEM-BAJAJ,Brake Pad Type A,817,BATCH-2023-0913,MH12-3612
2024-07-15,D-1637,OEM-TATA,Brake Pad Type B,818,BATCH-2023-2252,MH12-4339
2024-05-12,D-1638,OEM-BAJAJ,Brake Pad Type B,437,BATCH-2024-0037,MH12-3689
2024-01-30,D-1639,OEM-BAJAJ,Brake Pad Type B,795,BATCH-2024-2700,MH12-4585
2023-06-06,D-1640,OEM-TATA,Brake Pad Type B,357,BATCH-2024-2314,MH12-9161
2023-05-11,D-1641,OEM-BAJAJ,Brake Pad Type B,378,BATCH-2023-5157,MH12-3396
2023-07-03,D-1642,OEM-MAHINDRA,Clutch Assembly,629,BATCH-2023-0159,MH12-8527
2023-06-28,D-1643,OEM-MAHINDRA,Clutch Assembly,767,BATCH-2024-1711,MH12-5062
2023-05-19,D-1644,OEM-BAJAJ,Brake Pad Type B,380,BATCH-2024-4767,MH12-4912
2023-11-29,D-1645,OEM-BAJAJ,Brake Pad Type A,277,BATCH-2023-5361,MH12-7219
2023-10-20,D-1646,OEM-MAHINDRA,Brake Pad Type A,826,BATCH-2024-5297,MH12-5089
2023-11-09,D-1647,OEM-BAJAJ,Brake Pad Type B,329,BATCH-2023-4950,MH12-5945
2023-06-15,D-1648,OEM-BAJAJ,Brake Pad Type B,431,BATCH-2023-1505,MH12-3160
2023-07-16,D-1649,OEM-TATA,Brake Pad Type B,331,BATCH-2024-0891,MH12-4399
2024-01-21,D-1650,OEM-BAJAJ,Brake Pad Type A,761,BATCH-2023-2332,MH12-2002
2023-08-03,D-1651,OEM-TATA,Brake Pad Type B,727,BATCH-2024-2305,MH12-3135
2024-06-20,D-1652,OEM-TATA,Brake Pad Type B,316,BATCH-2023-2299,MH12-7783
2023-03-31,D-1653,OEM-TATA,Brake Pad Type B,231,BATCH-2023-4109,MH12-1292
2023-12-09,D-1654,OEM-TATA,Brake Pad Type B,520,BATCH-2023-3067,MH12-5558
2024-03-05,D-1655,OEM-BAJAJ,Brake Pad Type A,618,BATCH-2024-4011,MH12-9242
2024-07-04,D-1656,OEM-BAJAJ,Brake Pad Type B,739,BATCH-2023-2422,MH12-1150
2024-04-18,D-1657,OEM-TATA,Clutch Assembly,523,BATCH-2024-1968,MH12-7564
2024-05-29,D-1658,OEM-TATA,Brake Pad Type B,610,BATCH-2023-5373,MH12-5961
2024-06-10,D-1659,OEM-TATA,Clutch Assembly,215,BATCH-2023-1868,MH12-1121
2024-06-04,D-1660,OEM-MAHINDRA,Clutch Assembly,307,BATCH-2023-4238,MH12-3003
2023-03-28,D-1661,OEM-BAJAJ,Clutch Assembly,749,BATCH-2023-3410,MH12-4517
2024-02-09,D-1662,OEM-MAHINDRA,Brake Pad Type B,398,BATCH-2024-4051,MH12-2738
2024-04-21,D-1663,OEM-TATA,Brake Pad Type B,631,"BATCH-2024-2060,BATCH-2023-3050",MH12-8243
2023-03-06,D-1664,OEM-TATA,Brake Pad Type A,608,BATCH-2023-2621,MH12-2463
2023-07-31,D-1665,OEM-TATA,Brake Pad Type B,263,BATCH-2024-1173,MH12-6124
2024-05-04,D-1666,OEM-BAJAJ,Brake Pad Type A,910,BATCH-2023-2217,MH12-3898
2023-04-06,D-1667,OEM-BAJAJ,Clutch Assembly,526,BATCH-2024-4118,MH12-2432
2023-11-03,D-1668,OEM-MAHINDRA,Brake Pad Type B,246,BATCH-2024-4662,MH12-6650
2024-04-05,D-1669,OEM-MAHINDRA,Brake Pad Type B,285,BATCH-2024-1979,MH12-2962
2024-07-02,D-1670,OEM-MAHINDRA,Brake Pad Type A,228,BATCH-2023-5295,MH12-6216
2023-06-05,D-1671,OEM-TATA,Brake Pad Type A,610,BATCH-2023-1329,MH12-2855
2023-10-16,D-1672,OEM-TATA,Brake Pad Type B,971,BATCH-2023-3661,MH12-2710
2023-11-20,D-1673,OEM-MAHINDRA,Brake Pad Type A,360,BATCH-2023-0930,MH12-1680
2023-07-23,D-1674,OEM-BAJAJ,Brake Pad Type B,392,"BATCH-2023-1061,BATCH-2023-2128",MH12-7100
2023-12-22,D-1675,OEM-MAHINDRA,Brake Pad Type A,841,BATCH-2024-2574,MH12-8432
2023-08-02,D-1676,OEM-TATA,Clutch Assembly,876,BATCH-2024-2368,MH12-3710
2023-12-28,D-1677,OEM-BAJAJ,Brake Pad Type A,958,BATCH-2023-0658,MH12-7482
2024-04-25,D-1678,OEM-MAHINDRA,Brake Pad Type B,478,BATCH-2023-3240,MH12-1057
2024-07-21,D-1679,OEM-TATA,Brake Pad Type B,735,"BATCH-2024-1615,BATCH-2024-2705",MH12-5684
2023-04-27,D-1680,OEM-MAHINDRA,Brake Pad Type A,831,BATCH-2024-0224,MH12-1652
2023-03-18,D-1681,OEM-MAHINDRA,Clutch Assembly,984,BATCH-2024-4607,MH12-2514
2023-10-08,D-1682,OEM-MAHINDRA,Brake Pad Type B,551,BATCH-2024-3425,MH12-7710
2024-03-11,D-1683,OEM-BAJAJ,Clutch Assembly,209,BATCH-2023-0369,MH12-3684
2024-01-05,D-1684,OEM-TATA,Brake Pad Type B,659,BATCH-2024-1702,MH12-7875
2024-06-27,D-1685,OEM-BAJAJ,Brake Pad Type B,468,BATCH-2023-2538,MH12-7485
2023-02-23,D-1686,OEM-MAHINDRA,Clutch Assembly,887,BATCH-2024-1518,MH12-2167
2023-03-04,D-1687,OEM-TATA,Brake Pad Type A,885,BATCH-2023-4130,MH12-8474
2023-11-20,D-1688,OEM-MAHINDRA,Brake Pad Type B,382,BATCH-2024-4932,MH12-7959
2023-11-27,D-1689,OEM-BAJAJ,Brake Pad Type A,307,BATCH-2024-1634,MH12-4027
2023-08-31,D-1690,OEM-MAHINDRA,Brake Pad Type B,365,BATCH-2024-5127,MH12-7515
2024-05-31,D-1691,OEM-BAJAJ,Brake Pad Type B,985,BATCH-2024-1688,MH12-1336
2024-03-25,D-1692,OEM-TATA,Brake Pad Type A,995,BATCH-2024-5311,MH12-8909
2024-04-15,D-1693,OEM-TATA,Clutch Assembly,761,BATCH-2024-5385,MH12-2853
2023-07-22,D-1694,OEM-BAJAJ,Brake Pad Type A,423,BATCH-2023-5246,MH12-4734
2024-07-16,D-1695,OEM-MAHINDRA,Brake Pad Type A,787,BATCH-2024-1417,MH12-5348
2023-04-10,D-1696,OEM-MAHINDRA,Clutch Assembly,272,BATCH-2024-0507,MH12-6968
2024-06-08,D-1697,OEM-MAHINDRA,Brake Pad Type B,280,BATCH-2024-1947,MH12-1676
2024-04-16,D-1698,OEM-MAHINDRA,Brake Pad Type B,315,"BATCH-2023-3166,BATCH-2023-0278",MH12-2781
2024-04-13,D-1699,OEM-TATA,Brake Pad Type B,290,BATCH-2023-1809,MH12-4865
2024-05-22,D-1700,OEM-TATA,Clutch Assembly,950,BATCH-2023-3510,MH12-3543
2024-04-11,D-1701,OEM-TATA,Brake Pad Type B,796,BATCH-2023-2162,MH12-9975
2023-07-21,D-1702,OEM-MAHINDRA,Brake Pad Type A,452,BATCH-2023-5177,MH12-2561
2024-01-02,D-1703,OEM-MAHINDRA,Clutch Assembly,374,BATCH-2024-5219,MH12-7846
2023-11-05,D-1704,OEM-TATA,Brake Pad Type A,276,BATCH-2023-3669,MH12-2618
2023-08-19,D-1705,OEM-TATA,Brake Pad Type B,226,BATCH-2024-0971,MH12-9556
2023-09-27,D-1706,OEM-MAHINDRA,Brake Pad Type A,983,BATCH-2023-5220,MH12-5930
2024-06-27,D-1707,OEM-TATA,Brake Pad Type B,846,BATCH-2024-0783,MH12-1587
2023-08-18,D-1708,OEM-MAHINDRA,Clutch Assembly,287,BATCH-2024-5371,MH12-4451
2023-11-21,D-1709,OEM-TATA,Brake Pad Type A,970,BATCH-2024-2839,MH12-7095
2024-06-23,D-1710,OEM-TATA,Clutch Assembly,675,BATCH-2024-0042,MH12-5552
2023-11-11,D-1711,OEM-TATA,Brake Pad Type A,842,BATCH-2024-1287,MH12-5578
2024-05-17,D-1712,OEM-MAHINDRA,Brake Pad Type B,323,BATCH-2023-2797,MH12-8304
2023-08-31,D-1713,OEM-MAHINDRA,Brake Pad Type B,508,BATCH-2023-5308,MH12-1683
2024-06-03,D-1714,OEM-TATA,Brake Pad Type B,317,BATCH-2023-4217,MH12-9338
2023-02-05,D-1715,OEM-MAHINDRA,Clutch Assembly,775,BATCH-2024-1187,MH12-2568
2023-11-20,D-1716,OEM-TATA,Brake Pad Type B,801,BATCH-2024-0623,MH12-6572
2024-03-05,D-1717,OEM-MAHINDRA,Brake Pad Type B,982,BATCH-2023-2441,MH12-9681
2023-08-08,D-1718,OEM-TATA,Brake Pad Type B,689,BATCH-2024-1947,MH12-8627
2023-06-05,D-1719,OEM-BAJAJ,Brake Pad Type B,326,BATCH-2023-0231,MH12-3627
2023-05-03,D-1720,OEM-TATA,Brake Pad Type A,913,BATCH-2023-2067,MH12-2803
2024-04-21,D-1721,OEM-MAHINDRA,Clutch Assembly,721,BATCH-2023-0378,MH12-8957
2023-12-05,D-1722,OEM-TATA,Brake Pad Type A,309,BATCH-2024-2917,MH12-1470
2023-07-08,D-1723,OEM-MAHINDRA,Brake Pad Type B,714,BATCH-2023-1691,MH12-5519
2023-02-06,D-1724,OEM-TATA,Clutch Assembly,958,BATCH-2024-2540,MH12-4917
2024-07-06,D-1725,OEM-TATA,Brake Pad Type A,743,BATCH-2024-3701,MH12-8898
2024-04-24,D-1726,OEM-TATA,Brake Pad Type A,389,BATCH-2023-0616,MH12-8186
2024-01-26,D-1727,OEM-TATA,Brake Pad Type B,363,BATCH-2023-0610,MH12-7678
2023-04-24,D-1728,OEM-TATA,Brake Pad Type B,220,BATCH-2023-3150,MH12-9201
2023-07-23,D-1729,OEM-BAJAJ,Brake Pad Type B,888,BATCH-2023-1214,MH12-3660
2023-11-28,D-1730,OEM-MAHINDRA,Clutch Assembly,524,BATCH-2024-1149,MH12-9252
2023-03-28,D-1731,OEM-TATA,Brake Pad Type A,248,BATCH-2024-1742,MH12-4537
2023-09-01,D-1732,OEM-BAJAJ,Brake Pad Type A,725,"BATCH-2024-2477,BATCH-2023-1898",MH12-6813
2023-03-03,D-1733,OEM-MAHINDRA,Brake Pad Type A,395,BATCH-2024-4652,MH12-6272
2023-12-06,D-1734,OEM-BAJAJ,Brake Pad Type B,529,BATCH-2023-2962,MH12-2846
2023-10-25,D-1735,OEM-MAHINDRA,Brake Pad Type B,990,BATCH-2023-2238,MH12-6469
2023-08-30,D-1736,OEM-MAHINDRA,Brake Pad Type B,668,BATCH-2023-0497,MH12-4925
2023-09-06,D-1737,OEM-TATA,Brake Pad Type A,344,"BATCH-2024-2993,BATCH-2024-3444",MH12-7233
2023-05-09,D-1738,OEM-MAHINDRA,Brake Pad Type A,453,BATCH-2023-3238,MH12-3554
2023-11-01,D-1739,OEM-MAHINDRA,Brake Pad Type A,242,BATCH-2023-2841,MH12-1600
2024-05-20,D-1740,OEM-MAHINDRA,Brake Pad Type A,774,"BATCH-2024-4735,BATCH-2023-3697",MH12-8188
2024-07-05,D-1741,OEM-BAJAJ,Brake Pad Type B,765,BATCH-2023-5260,MH12-8170
2023-08-27,D-1742,OEM-MAHINDRA,Brake Pad Type B,573,"BATCH-2024-0045,BATCH-2023-0405",MH12-8984
2024-02-08,D-1743,OEM-TATA,Brake Pad Type A,876,BATCH-2024-5263,MH12-2295
2024-05-25,D-1744,OEM-MAHINDRA,Brake Pad Type B,715,BATCH-2023-0327,MH12-4077
2024-01-25,D-1745,OEM-BAJAJ,Brake Pad Type A,759,BATCH-2024-3749,MH12-4014
2024-07-11,D-1746,OEM-BAJAJ,Brake Pad Type B,539,BATCH-2024-4108,MH12-2563
2023-06-17,D-1747,OEM-MAHINDRA,Clutch Assembly,484,BATCH-2023-2183,MH12-9568
2024-07-01,D-1748,OEM-MAHINDRA,Brake Pad Type B,501,BATCH-2023-2302,MH12-5413
2024-07-03,D-1749,OEM-TATA,Clutch Assembly,403,BATCH-2024-4873,MH12-7194
2023-10-07,D-1750,OEM-TATA,Brake Pad Type B,661,BATCH-2024-1413,MH12-1280
2023-10-31,D-1751,OEM-TATA,Clutch Assembly,265,BATCH-2024-3637,MH12-4064
2024-05-18,D-1752,OEM-TATA,Brake Pad Type A,305,BATCH-2023-3113,MH12-7315
2024-06-28,D-1753,OEM-BAJAJ,Clutch Assembly,247,BATCH-2023-1759,MH12-2886
2024-04-28,D-1754,OEM-MAHINDRA,Brake Pad Type B,666,BATCH-2024-3468,MH12-3560
2023-03-09,D-1755,OEM-BAJAJ,Brake Pad Type A,434,"BATCH-2023-5173,BATCH-2023-0378",MH12-5033
2023-07-28,D-1756,OEM-MAHINDRA,Clutch Assembly,635,BATCH-2023-2623,MH12-1075
2023-05-08,D-1757,OEM-BAJAJ,Brake Pad Type B,990,BATCH-2023-2524,MH12-4109
2024-03-06,D-1758,OEM-BAJAJ,Brake Pad Type B,668,BATCH-2023-4778,MH12-7988
2024-05-29,D-1759,OEM-TATA,Clutch Assembly,934,BATCH-2024-3703,MH12-5261
2024-06-22,D-1760,OEM-TATA,Clutch Assembly,786,BATCH-2023-2999,MH12-4982
2024-05-28,D-1761,OEM-TATA,Brake Pad Type B,947,"BATCH-2023-4945,BATCH-2023-0671",MH12-6172
2023-08-21,D-1762,OEM-MAHINDRA,Brake Pad Type B,629,BATCH-2024-3917,MH12-3836
2023-12-05,D-1763,OEM-MAHINDRA,Clutch Assembly,410,BATCH-2024-0863,MH12-4015
2024-06-29,D-1764,OEM-MAHINDRA,Brake Pad Type B,655,BATCH-2023-4710,MH12-7024
2024-06-22,D-1765,OEM-TATA,Brake Pad Type B,876,BATCH-2024-2083,MH12-2811
2023-12-02,D-1766,OEM-BAJAJ,Clutch Assembly,302,BATCH-2023-4549,MH12-8115
2023-07-12,D-1767,OEM-BAJAJ,Brake Pad Type A,430,"BATCH-2023-4927,BATCH-2023-4296",MH12-2647
2023-12-16,D-1768,OEM-BAJAJ,Brake Pad Type B,754,BATCH-2023-2360,MH12-8329
2023-05-21,D-1769,OEM-TATA,Brake Pad Type A,206,BATCH-2024-0737,MH12-7966
2024-04-14,D-1770,OEM-MAHINDRA,Brake Pad Type B,899,BATCH-2024-0608,MH12-7088
2024-03-13,D-1771,OEM-MAHINDRA,Brake Pad Type B,573,BATCH-2024-3137,MH12-6564
2023-03-09,D-1772,OEM-MAHINDRA,Clutch Assembly,673,BATCH-2024-0429,MH12-3189
2023-09-10,D-1773,OEM-MAHINDRA,Clutch Assembly,448,BATCH-2024-3917,MH12-1023
2023-06-09,D-1774,OEM-MAHINDRA,Brake Pad Type A,916,BATCH-2024-3457,MH12-5906
2024-04-22,D-1775,OEM-TATA,Clutch Assembly,999,BATCH-2024-0871,MH12-9397
2023-07-11,D-1776,OEM-MAHINDRA,Clutch Assembly,763,BATCH-2023-1398,MH12-6083
2024-01-16,D-1777,OEM-MAHINDRA,Brake Pad Type B,314,BATCH-2024-1476,MH12-2241
